MachineID,Model Revision,Lot Number,Sub Lot Number,Index,Lane,Panel Barcode,Date,Panel Result,ModuleID,Module Name,Grouping Module Barcode,Module Barcode,Module Result,Location Name,Component Code,Sub Code,Comp. Barcode,Comp.Result,Rep.Defect,SizeX,SizeY,OffsetX,OffsetY,M.OffsetX,M.OffsetY,T.OffsetX,T.OffsetY,Rotation,BodyLift,BodyLiftAngle,Height,Height(%),Area,Area(%),Volume,Volume(%),Coplanarity,TopGray,BridgeComponents,IPC,User Module 1,User Module 2,Lift ROI,Lift Min,Lift Max,B.OffsetX,B.OffsetY,B.Length,B.Width,M.Interference Left,M.Interference Right,M.Interference Top,M.Interference Bottom,C.Interference Location,C.Interference Distance,Gap Height(Die to Ball),Measure Pos,Feature Distance
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C350,0160-9214-0001,,,GOOD,,940.213,449.468,-32.263,-5.308,-32.263,-5.308,0,0,0.464,1.606,0.129,459.034,91.807,535800.000,126.788,0,0,0,0,,,,,458.231|459.838,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C351,0160-9246-0001,,,GOOD,,863.955,457.620,-37.061,-8.296,-37.061,-8.296,0,0,-1.654,28.916,2.607,438.954,97.545,395363.000,100.000,0,0,0,0,,,,,424.496|453.412,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C352,0160-9214-0001,,,GOOD,,940.213,449.468,-18.733,12.272,-18.733,12.272,0,0,1.283,12.048,0.772,457.830,91.566,521200.000,123.333,0,0,0,0,,,,,451.806|463.854,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C353,0160-9246-0001,,,GOOD,,863.955,457.620,-29.697,-12.719,-29.697,-12.719,0,0,-2.232,13.655,0.725,436.143,96.921,395363.000,100.000,0,0,0,0,,,,,429.316|442.970,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C610,0160-9213-0001,,,GOOD,,915.056,457.528,-6.463,21.032,6.463,-21.032,0,0,-0.604,18.474,0.805,469.075,97.724,499200.000,119.236,0,0,0,0,,,,,478.312|459.838,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C611,0160-9300-0001,,,GOOD,,1866.960,1152.910,-5.287,-21.388,21.388,-5.287,0,0,1.120,4.016,0.464,1225.700,103.000,2152440.000,100.000,0,0,0,139,,,,,1227.709|1223.693,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C612,0160-9213-0001,,,GOOD,,915.056,457.528,-15.104,15.232,-15.232,-15.104,0,0,-1.311,1.606,0.268,482.328,100.485,499000.000,119.189,0,0,0,0,,,,,481.524|483.131,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C745,0160-9275-0001,,,GOOD,,900.982,499.967,-12.091,-41.314,-12.091,-41.314,0,0,-2.266,1.606,1.202,468.673,95.648,547400.000,121.520,0,0,0,0,,,,,467.870|469.476,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C746,0160-9213-0001,,,GOOD,,915.056,457.528,-10.422,5.017,5.017,10.422,0,0,-0.362,9.639,0.201,462.247,96.302,486000.000,116.084,0,0,0,0,,,,,457.428|467.067,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C747,0160-9213-0001,,,GOOD,,915.056,457.528,-22.168,16.452,16.452,22.168,0,0,-0.773,5.622,0.402,466.665,97.222,490200.000,117.087,0,0,0,0,,,,,463.854|469.476,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C748,0160-9213-0001,,,GOOD,,915.056,457.528,-3.880,-0.134,-3.880,-0.134,0,0,-0.788,4.016,0.872,442.569,92.202,515000.000,123.010,0,0,0,0,,,,,444.577|440.561,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C750,0160-9275-0001,,,GOOD,,900.982,499.967,-7.435,-22.456,-22.456,7.435,0,0,-1.328,10.442,0.141,492.368,100.483,505700.000,112.263,0,0,0,0,,,,,497.589|487.147,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C752,0160-9213-0001,,,GOOD,,915.056,457.528,13.379,25.147,-13.379,-25.147,0,0,-1.279,9.639,0.939,431.725,89.943,499900.000,119.404,0,0,0,0,,,,,426.906|436.545,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C770,0160-9214-0001,,,GOOD,,940.213,449.468,-47.327,22.859,22.859,47.327,0,0,2.566,8.032,0.643,491.163,98.233,542900.000,128.468,0,0,0,0,,,,,495.179|487.147,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,C771,0160-9214-0001,,,GOOD,,940.213,449.468,-32.446,-2.403,-32.446,-2.403,0,0,0.872,4.819,0.450,483.934,96.787,525300.000,124.303,0,0,0,0,,,,,486.344|481.524,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,E745,9170-8226-0001,,,GOOD,,1906.910,1156.510,-58.827,-14.484,58.827,14.484,0,0,0.631,20.884,0.104,759.436,92.614,2539700.000,115.160,0,0,0,87,,,,,748.994|769.878,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,E770,9170-8226-0001,,,GOOD,,1906.910,1156.510,-17.315,-4.432,4.432,-17.315,0,0,1.412,16.868,0.520,774.296,94.426,2502400.000,113.469,0,0,0,95,,,,,782.729|765.862,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,R610,0699-6329-0001,,,GOOD,,1003.030,528.771,-10.078,32.661,32.661,10.078,0,0,-0.925,15.261,0.708,330.119,106.490,692500.000,130.568,0,0,0,188,,,,,337.749|322.488,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,R750,453564228551-0001,,,GOOD,,958.585,482.385,-58.258,-20.304,20.304,-58.258,0,0,0.886,32.932,1.026,308.432,96.385,603000.000,130.405,0,0,0,3,,,,,324.898|291.966,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,R751,453564228551-0001,,,GOOD,,958.585,482.385,-43.595,-23.863,-43.595,-23.863,0,0,1.318,5.622,0.770,297.990,93.122,569400.000,123.138,0,0,0,0,,,,,295.179|300.802,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,R754,0699-6329-0001,,,GOOD,,1003.030,528.771,-7.442,9.072,9.072,7.442,0,0,1.104,7.229,0.607,318.874,102.863,666900.000,125.742,0,0,0,187,,,,,315.259|322.488,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,2,Board2,,,GOOD,R756,453564089411-0001,,,GOOD,,1517.170,796.959,-48.002,1.512,-1.512,-48.002,0,0,0.732,5.622,0.699,432.127,102.887,1411600.000,116.746,0,0,0,127,,,,,434.938|429.316,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C250,0160-9275-0001,,,GOOD,,900.982,499.967,5.491,4.335,-5.491,-4.335,0,0,-0.577,3.213,0.424,468.673,95.648,526500.000,116.880,0,0,0,0,,,,,470.279|467.067,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C251,453564106811-0001,,,GOOD,,1433.410,688.537,4.443,-17.704,-4.443,17.704,0,0,1.089,7.229,0.127,738.954,99.859,986956.000,100.000,0,0,0,186,,,,,735.340|742.569,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C252,0160-9275-0001,,,GOOD,,900.982,499.967,-7.999,-14.916,7.999,14.916,0,0,0.525,4.819,0.353,471.886,96.303,537300.000,119.278,0,0,0,0,,,,,469.476|474.296,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C253,453564106811-0001,,,GOOD,,1433.410,688.537,6.691,-24.496,-6.691,24.496,0,0,1.110,16.868,0.718,733.332,99.099,986956.000,100.000,0,0,0,182,,,,,724.898|741.765,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C350,0160-9214-0001,,,GOOD,,940.213,449.468,-44.732,21.852,44.732,-21.852,0,0,0.357,3.213,0.193,459.838,91.968,537100.000,127.095,0,0,0,0,,,,,458.231|461.444,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C351,0160-9246-0001,,,GOOD,,863.955,457.620,-13.731,-6.686,13.731,6.686,0,0,-1.271,13.655,1.304,450.601,100.134,395363.000,100.000,0,0,0,0,,,,,443.773|457.428,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C352,0160-9214-0001,,,GOOD,,940.213,449.468,-58.540,43.942,58.540,-43.942,0,0,0.044,8.835,0.708,474.697,94.939,541900.000,128.231,0,0,0,0,,,,,470.279|479.115,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C353,0160-9246-0001,,,GOOD,,863.955,457.620,-10.358,-17.135,10.358,17.136,0,0,-2.284,15.261,1.014,432.930,96.207,395363.000,100.000,0,0,0,0,,,,,425.300|440.561,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C610,0160-9213-0001,,,GOOD,,915.056,457.528,-6.973,11.921,-6.973,11.921,0,0,2.051,15.261,0.469,470.681,98.059,508300.000,121.410,0,0,0,0,,,,,478.312|463.051,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C611,0160-9300-0001,,,GOOD,,1866.960,1152.910,2.324,2.651,2.651,-2.324,0,0,1.001,4.016,0.143,1253.010,105.295,2152440.000,100.000,0,0,0,131,,,,,1251.002|1255.018,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C612,0160-9213-0001,,,GOOD,,915.056,457.528,-0.522,1.511,1.511,0.522,0,0,-1.149,12.851,0.067,465.460,96.971,496700.000,118.639,0,0,0,0,,,,,459.034|471.886,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C745,0160-9275-0001,,,GOOD,,900.982,499.967,-22.217,8.372,22.217,-8.372,0,0,-0.811,2.410,0.919,469.878,95.893,541100.000,120.121,0,0,0,0,,,,,471.083|468.673,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C746,0160-9213-0001,,,GOOD,,915.056,457.528,-32.964,3.112,-3.112,-32.964,0,0,1.117,6.426,0.201,464.657,96.804,475300.000,113.528,0,0,0,0,,,,,461.444|467.870,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C747,0160-9213-0001,,,GOOD,,915.056,457.528,-45.272,-4.826,4.826,-45.272,0,0,1.099,11.245,0.469,473.492,98.644,483300.000,115.439,0,0,0,0,,,,,467.870|479.115,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C748,0160-9213-0001,,,GOOD,,915.056,457.528,-0.762,24.347,0.762,-24.347,0,0,-1.869,3.213,0.603,451.002,93.959,488800.000,116.752,0,0,0,0,,,,,452.609|449.396,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C750,0160-9275-0001,,,GOOD,,900.982,499.967,-14.775,3.003,-3.003,-14.775,0,0,-2.074,11.245,0.424,487.147,99.418,517800.000,114.949,0,0,0,0,,,,,492.769|481.524,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C752,0160-9213-0001,,,GOOD,,915.056,457.528,-4.113,-0.648,-4.113,-0.648,0,0,1.268,19.277,1.743,430.119,89.608,496500.000,118.592,0,0,0,0,,,,,420.480|439.757,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,1,Front,4F-000AK,2023-10-03 12:20:23,NG,3,Board3,,,GOOD,C770,0160-9214-0001,,,GOOD,,940.213,449.468,-51.224,8.492,-8.492,-51.224,0,0,1.351,6.426,0.322,491.966,98.393,526100.000,124.493,0,0,0,0,,,,,488.753|495.179,0,0,0,0,0,0,0,0,0,0,,0,0,,
